Colonne1;NOM;TACHE;COULEUR;TOUCHE;REPONSE;TEMPS;COTE;SIMON;TEXTE;STROOP
9;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;437;Cote_Droit;Compatible;GAUCHE;Incongruent
10;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;434;Cote_Droit;Compatible;GAUCHE;Incongruent
11;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;592;Centre;Neutre;DROITE;Congruent
12;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;416;Centre;Neutre;CENTRE;Neutre
13;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;377;Cote_Gauche;Compatible;GAUCHE;Congruent
14;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;758;Centre;Neutre;GAUCHE;Incongruent
15;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;436;Cote_Gauche;Compatible;GAUCHE;Congruent
16;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;362;Centre;Neutre;CENTRE;Neutre
17;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;655;Centre;Neutre;DROITE;Congruent
18;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;512;Cote_Gauche;Incompatible;GAUCHE;Incongruent
19;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;540;Cote_Gauche;Compatible;DROITE;Incongruent
20;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;383;Centre;Neutre;GAUCHE;Congruent
21;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;623;Centre;Neutre;GAUCHE;Incongruent
22;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;619;Cote_Gauche;Compatible;CENTRE;Neutre
23;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;727;Cote_Droit;Compatible;DROITE;Congruent
24;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;478;Cote_Gauche;Incompatible;DROITE;Congruent
25;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;558;Cote_Droit;Incompatible;GAUCHE;Congruent
26;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;933;Cote_Gauche;Compatible;CENTRE;Neutre
27;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;554;Centre;Neutre;CENTRE;Neutre
28;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;551;Cote_Gauche;Compatible;CENTRE;Neutre
29;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;455;Centre;Neutre;DROITE;Incongruent
30;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;599;Cote_Gauche;Incompatible;CENTRE;Neutre
31;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;623;Cote_Gauche;Incompatible;DROITE;Congruent
32;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;580;Cote_Droit;Compatible;GAUCHE;Incongruent
33;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;843;Cote_Droit;Incompatible;DROITE;Incongruent
34;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;455;Centre;Neutre;GAUCHE;Congruent
35;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;539;Cote_Droit;Compatible;DROITE;Congruent
36;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;606;Cote_Droit;Incompatible;DROITE;Incongruent
37;sujet6;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;884;Cote_Droit;Incompatible;GAUCHE;Congruent
38;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1089;Centre;Neutre;DROITE;Congruent
39;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;506;Centre;Neutre;CENTRE;Neutre
40;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;783;Centre;Neutre;GAUCHE;Incongruent
41;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;631;Cote_Gauche;Incompatible;GAUCHE;Incongruent
42;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;760;Cote_Droit;Compatible;CENTRE;Neutre
43;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;566;Cote_Gauche;Compatible;DROITE;Incongruent
44;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;462;Centre;Neutre;CENTRE;Neutre
45;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;577;Cote_Droit;Compatible;DROITE;Congruent
46;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;472;Centre;Neutre;GAUCHE;Congruent
47;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;604;Cote_Droit;Compatible;DROITE;Congruent
48;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;358;Cote_Droit;Compatible;GAUCHE;Incongruent
49;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;429;Cote_Gauche;Compatible;GAUCHE;Congruent
50;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;457;Centre;Neutre;DROITE;Incongruent
51;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;514;Cote_Gauche;Incompatible;CENTRE;Neutre
52;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;706;Cote_Droit;Incompatible;GAUCHE;Congruent
53;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;582;Centre;Neutre;GAUCHE;Incongruent
54;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;799;Cote_Gauche;Incompatible;CENTRE;Neutre
55;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;551;Centre;Neutre;DROITE;Incongruent
56;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;543;Cote_Droit;Incompatible;CENTRE;Neutre
57;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;489;Cote_Droit;Compatible;GAUCHE;Incongruent
58;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;471;Centre;Neutre;DROITE;Incongruent
59;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;468;Cote_Gauche;Compatible;DROITE;Incongruent
60;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;462;Cote_Droit;Compatible;CENTRE;Neutre
61;sujet6;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;529;Cote_Droit;Incompatible;DROITE;Incongruent
62;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;540;Cote_Droit;Compatible;GAUCHE;Incongruent
63;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;766;Cote_Droit;Incompatible;DROITE;Incongruent
64;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;484;Cote_Gauche;Compatible;DROITE;Incongruent
65;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;476;Cote_Droit;Compatible;CENTRE;Neutre
66;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;614;Centre;Neutre;CENTRE;Neutre
67;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;515;Centre;Neutre;DROITE;Congruent
68;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;552;Centre;Neutre;GAUCHE;Congruent
69;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;631;Centre;Neutre;DROITE;Congruent
70;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;415;Centre;Neutre;CENTRE;Neutre
71;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;518;Cote_Gauche;Incompatible;CENTRE;Neutre
72;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;390;Cote_Droit;Compatible;CENTRE;Neutre
73;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;377;Centre;Neutre;CENTRE;Neutre
74;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;476;Cote_Gauche;Compatible;GAUCHE;Congruent
75;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;456;Centre;Neutre;GAUCHE;Incongruent
76;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;542;Centre;Neutre;CENTRE;Neutre
77;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;509;Centre;Neutre;DROITE;Incongruent
78;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;672;Cote_Droit;Incompatible;GAUCHE;Congruent
79;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;411;Cote_Droit;Compatible;DROITE;Congruent
80;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;746;Cote_Droit;Incompatible;DROITE;Incongruent
81;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;742;Cote_Gauche;Incompatible;GAUCHE;Incongruent
82;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;541;Cote_Gauche;Incompatible;DROITE;Congruent
83;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;551;Cote_Droit;Incompatible;DROITE;Incongruent
84;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;399;Cote_Droit;Incompatible;GAUCHE;Congruent
85;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;382;Cote_Droit;Incompatible;CENTRE;Neutre
86;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;493;Cote_Gauche;Compatible;GAUCHE;Congruent
87;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;391;Centre;Neutre;CENTRE;Neutre
88;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;539;Cote_Droit;Compatible;DROITE;Congruent
89;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;405;Cote_Gauche;Incompatible;GAUCHE;Incongruent
90;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;381;Cote_Gauche;Incompatible;DROITE;Congruent
91;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;335;Cote_Droit;Compatible;CENTRE;Neutre
92;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;328;Centre;Neutre;DROITE;Congruent
93;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;593;Centre;Neutre;GAUCHE;Congruent
94;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;620;Cote_Gauche;Incompatible;GAUCHE;Incongruent
95;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;491;Cote_Gauche;Incompatible;DROITE;Congruent
96;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;682;Cote_Droit;Incompatible;CENTRE;Neutre
97;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;623;Cote_Droit;Incompatible;CENTRE;Neutre
98;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;553;Cote_Gauche;Incompatible;GAUCHE;Incongruent
99;sujet6;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;408;Cote_Gauche;Incompatible;DROITE;Congruent
100;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;721;Cote_Droit;Incompatible;CENTRE;Neutre
101;sujet6;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;486;Cote_Gauche;Incompatible;CENTRE;Neutre
102;sujet6;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;655;Centre;Neutre;DROITE;Incongruent
103;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;794;Cote_Gauche;Compatible;CENTRE;Neutre
104;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;389;Centre;Neutre;GAUCHE;Congruent
105;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;421;Cote_Gauche;Compatible;DROITE;Incongruent
106;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;357;Cote_Gauche;Compatible;CENTRE;Neutre
107;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;390;Cote_Gauche;Compatible;CENTRE;Neutre
108;sujet6;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;556;Cote_Droit;Incompatible;CENTRE;Neutre
1;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;615;Cote_Gauche;Incompatible;CENTRE;Neutre
2;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;898;Cote_Droit;Incompatible;GAUCHE;Congruent
3;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1430;Centre;Neutre;DROITE;Incongruent
4;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1008;Cote_Gauche;Compatible;GAUCHE;Congruent
5;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;641;Centre;Neutre;GAUCHE;Congruent
6;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;617;Cote_Gauche;Incompatible;DROITE;Congruent
7;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1298;Cote_Gauche;Compatible;GAUCHE;Congruent
8;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;690;Cote_Gauche;Incompatible;CENTRE;Neutre
9;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;824;Centre;Neutre;CENTRE;Neutre
10;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;2524;Cote_Gauche;Incompatible;DROITE;Congruent
11;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;879;Cote_Gauche;Compatible;DROITE;Incongruent
12;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1046;Centre;Neutre;CENTRE;Neutre
13;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;678;Cote_Droit;Compatible;DROITE;Congruent
14;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;790;Cote_Droit;Compatible;GAUCHE;Incongruent
15;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;742;Centre;Neutre;DROITE;Incongruent
16;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1360;Centre;Neutre;GAUCHE;Incongruent
17;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;555;Cote_Gauche;Incompatible;DROITE;Congruent
18;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;691;Cote_Gauche;Compatible;DROITE;Incongruent
19;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1975;Centre;Neutre;DROITE;Congruent
20;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1146;Cote_Droit;Incompatible;DROITE;Incongruent
22;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;582;Cote_Droit;Incompatible;GAUCHE;Congruent
23;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;541;Centre;Neutre;DROITE;Congruent
24;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1586;Cote_Droit;Incompatible;CENTRE;Neutre
25;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;770;Centre;Neutre;DROITE;Incongruent
26;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;582;Centre;Neutre;DROITE;Congruent
27;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;576;Cote_Gauche;Incompatible;CENTRE;Neutre
28;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;476;Cote_Droit;Compatible;GAUCHE;Incongruent
29;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;751;Cote_Droit;Incompatible;DROITE;Incongruent
30;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;556;Cote_Droit;Incompatible;GAUCHE;Congruent
31;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;594;Cote_Droit;Incompatible;GAUCHE;Congruent
32;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;537;Centre;Neutre;GAUCHE;Congruent
33;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;601;Cote_Gauche;Compatible;GAUCHE;Congruent
34;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;499;Centre;Neutre;GAUCHE;Congruent
35;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;498;Centre;Neutre;CENTRE;Neutre
36;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;519;Centre;Neutre;CENTRE;Neutre
37;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;489;Cote_Droit;Incompatible;DROITE;Incongruent
38;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;469;Cote_Gauche;Compatible;CENTRE;Neutre
39;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;483;Centre;Neutre;GAUCHE;Congruent
40;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;485;Cote_Gauche;Compatible;CENTRE;Neutre
41;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;470;Centre;Neutre;DROITE;Incongruent
42;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;536;Cote_Gauche;Incompatible;DROITE;Congruent
43;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;489;Cote_Droit;Compatible;DROITE;Congruent
44;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;537;Centre;Neutre;CENTRE;Neutre
45;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;483;Centre;Neutre;GAUCHE;Congruent
46;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;574;Centre;Neutre;CENTRE;Neutre
47;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;593;Cote_Gauche;Compatible;CENTRE;Neutre
48;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;460;Cote_Droit;Compatible;GAUCHE;Incongruent
49;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;431;Centre;Neutre;GAUCHE;Incongruent
50;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;444;Cote_Droit;Compatible;CENTRE;Neutre
51;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;705;Cote_Gauche;Incompatible;GAUCHE;Incongruent
52;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;766;Centre;Neutre;GAUCHE;Incongruent
53;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;596;Cote_Gauche;Incompatible;CENTRE;Neutre
54;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1079;Cote_Gauche;Compatible;GAUCHE;Congruent
55;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;894;Centre;Neutre;CENTRE;Neutre
56;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;688;Cote_Gauche;Compatible;DROITE;Incongruent
57;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;499;Cote_Droit;Compatible;DROITE;Congruent
58;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;479;Cote_Droit;Compatible;GAUCHE;Incongruent
59;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;618;Cote_Droit;Compatible;DROITE;Congruent
60;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;581;Cote_Gauche;Incompatible;GAUCHE;Incongruent
61;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;764;Cote_Droit;Incompatible;GAUCHE;Congruent
62;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1372;Centre;Neutre;GAUCHE;Incongruent
63;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;548;Cote_Droit;Compatible;GAUCHE;Incongruent
64;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;585;Centre;Neutre;DROITE;Incongruent
65;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;559;Cote_Droit;Compatible;DROITE;Congruent
66;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1139;Cote_Gauche;Incompatible;CENTRE;Neutre
67;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;848;Cote_Gauche;Compatible;CENTRE;Neutre
68;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;618;Cote_Droit;Compatible;CENTRE;Neutre
69;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;559;Centre;Neutre;CENTRE;Neutre
70;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;518;Cote_Droit;Compatible;GAUCHE;Incongruent
71;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;671;Cote_Droit;Incompatible;CENTRE;Neutre
72;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;600;Cote_Droit;Incompatible;CENTRE;Neutre
73;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;663;Cote_Gauche;Incompatible;DROITE;Congruent
74;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;806;Cote_Gauche;Compatible;CENTRE;Neutre
75;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;712;Cote_Gauche;Incompatible;GAUCHE;Incongruent
76;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;583;Centre;Neutre;DROITE;Congruent
77;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;478;Cote_Droit;Compatible;CENTRE;Neutre
78;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;616;Cote_Gauche;Compatible;DROITE;Incongruent
79;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1239;Cote_Droit;Incompatible;DROITE;Incongruent
80;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;642;Cote_Gauche;Incompatible;GAUCHE;Incongruent
81;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;597;Cote_Droit;Incompatible;CENTRE;Neutre
82;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;918;Cote_Droit;Incompatible;CENTRE;Neutre
83;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;879;Cote_Gauche;Compatible;GAUCHE;Congruent
84;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1286;Cote_Gauche;Incompatible;GAUCHE;Incongruent
85;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;525;Centre;Neutre;GAUCHE;Incongruent
86;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;474;Cote_Droit;Compatible;CENTRE;Neutre
87;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;493;Cote_Droit;Compatible;DROITE;Congruent
88;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;486;Centre;Neutre;CENTRE;Neutre
89;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;683;Cote_Droit;Incompatible;GAUCHE;Congruent
90;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;535;Cote_Gauche;Compatible;DROITE;Incongruent
91;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;506;Centre;Neutre;DROITE;Incongruent
92;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;556;Centre;Neutre;GAUCHE;Incongruent
93;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;696;Cote_Droit;Incompatible;DROITE;Incongruent
94;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;661;Centre;Neutre;CENTRE;Neutre
95;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;548;Cote_Gauche;Incompatible;CENTRE;Neutre
96;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;568;Centre;Neutre;CENTRE;Neutre
97;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;486;Cote_Gauche;Compatible;DROITE;Incongruent
98;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;659;Centre;Neutre;CENTRE;Neutre
99;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;531;Cote_Gauche;Incompatible;GAUCHE;Incongruent
100;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;615;Centre;Neutre;DROITE;Congruent
101;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;540;Cote_Gauche;Compatible;GAUCHE;Congruent
102;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;492;Centre;Neutre;GAUCHE;Congruent
103;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;476;Cote_Droit;Compatible;CENTRE;Neutre
104;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;433;Cote_Droit;Compatible;CENTRE;Neutre
105;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;611;Cote_Gauche;Incompatible;DROITE;Congruent
106;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;535;Cote_Gauche;Compatible;CENTRE;Neutre
107;sujet7;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1146;Cote_Droit;Incompatible;DROITE;Incongruent
108;sujet7;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;539;Centre;Neutre;DROITE;Congruent
1;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;895;Cote_Gauche;Compatible;CENTRE;Neutre
2;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;729;Cote_Droit;Incompatible;GAUCHE;Congruent
3;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1559;Centre;Neutre;CENTRE;Neutre
4;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;724;Cote_Droit;Incompatible;GAUCHE;Congruent
5;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;849;Cote_Gauche;Compatible;DROITE;Incongruent
6;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;652;Cote_Droit;Compatible;DROITE;Congruent
7;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;592;Cote_Gauche;Incompatible;CENTRE;Neutre
8;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1149;Cote_Gauche;Compatible;GAUCHE;Congruent
9;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;678;Cote_Droit;Compatible;DROITE;Congruent
10;sujet8;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;670;Cote_Gauche;Compatible;GAUCHE;Congruent
11;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1091;Cote_Gauche;Compatible;CENTRE;Neutre
